asignatura	semestre	detalle	tipoBibliografia	copias	id	disponibilidad	carrera	
Métodos de Explotación	0	Bustillo Revuelta M. y López J imeno C.|1996|Recursos Minerales. Tipología, prospección,evaluación, explotación, mineralurgia e impacto ambiental|Ed. Gráficas Arias Montana. Madrid.	OBLIGATORIA	3	9850	1	asistenteGeologia	
Métodos de Explotación	0	Novitzky A.|1966|Transporte y extracción en minas y a cielo abierto|Buenos Aires	OBLIGATORIA	3	276	1	asistenteGeologia	
Métodos de Explotación	0	Millan A.|1996|Evaluación y factibilidad de proyectos mineros|Ed Universitaria S.A. Santiago de Chile.	OBLIGATORIA	13	7324	1	asistenteGeologia	
Metalogénesis 	Tercero	Castro Dorado, A.|2015|Petrografía de rocas ígneas y metamórficas|Madrid: Paraninfo.	OBLIGATORIA	0	0	0	asistenteGeologia	
Metalogénesis 	Tercero	Rojas Caballero, D. and Paredes, J.|2008|Compendio de geología general|Lima: EDUNI.	OBLIGATORIA	0	0	0	asistenteGeologia	
Metalogénesis 	Tercero	Sillitoe Richard.|2003|Iron oxide-copper-gold deposits: an Andean view|Mineralium Deposita	OBLIGATORIA	0	0	0	asistenteGeologia	
Metalogénesis 	Tercero	Tarbuck, E. and Lutgens, F.|2005|Ciencias de la tierra|Madrid: Prentice Hall.	OBLIGATORIA	3	25951	1	asistenteGeologia	
Metalogénesis 	Tercero	Tosdal R. and Richards J.|2001|Magmatic and Structural Controls on the Development of Porphyry Cu+Mo+Au Deposits|Society of Economic Geologists	OBLIGATORIA	0	0	0	asistenteGeologia	
Metalogénesis 	Tercero	Andrés Mac-Lean|0|Desarrollo Minero en Chile: Análisis y Desafíos|0	OBLIGATORIA	0	0	0	asistenteGeologia	
Metalogénesis 	Tercero	Castro Dorado, A.|1989|Petrografía de rocas ígneas y metamórficas|Madrid: Paraninfo.	COMPLEMENTARIA	0	0	0	asistenteGeologia	
Metalogénesis 	Tercero	Comisión Chilena del Cobre|0|Anuario de Estadística del Cobre y otros Minerales|0	COMPLEMENTARIA	0	0	0	asistenteGeologia	
Geología de Campo 	Tercero	Castro, A|2015|Petrografía de rocas ígneas y metamórficas|0	OBLIGATORIA	0	0	0	asistenteGeologia	
Geología de Campo 	Tercero	Lisie, R.|2003|Geological Structures and Maps: A Practical Guide|0	OBLIGATORIA	1	25938	1	asistenteGeologia	
Geología de Campo 	Tercero	Hans Niemeycr R.|0|Geología Estructural|0	OBLIGATORIA	0	0	0	asistenteGeologia	
Geología de Campo 	Tercero	Tarbuck, E. J., & Lutgens, F. K.|2005|Ciencias de la Tierra|Universitario	COMPLEMENTARIA	3	25951	1	asistenteGeologia	
Geología Ambiental 	Tercero	Ayala-Carcedo, r:.J. y Oleína Cantos, J.|2002|Riesgos naturales|Ariel Ciencia	OBLIGATORIA	0	0	0	asistenteGeologia	
Geología Ambiental 	Tercero	Keller, E.A.|2000|Environmental Geology|Prentice Hall	OBLIGATORIA	1	23912	1	asistenteGeologia	
Geología Ambiental 	Tercero	CEPAL-GTZ|2005|Elementos conceptuales para la prevención y reducción de daños originados por amenazas socionaturales|Cuadernos de la CEPAL Nº 91	OBLIGATORIA	0	0	0	asistenteGeologia	
Geología Ambiental 	Tercero	Instituto Tecnológico y Geominero de España|1988|Riesgos geológicos. Ed. Servicio de publicaciones del IGME|Serie Geología Ambiental. Madrid.	OBLIGATORIA	0	0	0	asistenteGeologia	
Geología Ambiental 	Tercero	Anguita Virella, r:. y Moreno Serrano, F.|1993|Procesos geológicos externos y geología ambiental|Ed. Rueda. Alcorcón	COMPLEMENTARIA	0	0	0	asistenteGeologia	
Geología Ambiental 	Tercero	Ayala, F. y [ordá, J.F.|1988|Geología Ambiental|ITGE. Madrid	COMPLEMENTARIA	0	0	0	asistenteGeologia	
Geología Ambiental 	Tercero	Aswathanarayana, U.|1995|Geoenvironment. An introduction|Ed. Balkema. Rotterdam	COMPLEMENTARIA	0	0	0	asistenteGeologia	
Proyecto de Titulación 	Tercero	Tugendhat, E., Vicuña,A.. M., & López, C.|2001|El libro de Manuel y Camilo: Diálogos sobre ética|Barcelona: Gedisa Editorial	OBLIGATORIA	0	0	0	asistenteGeologia	
Proyecto de Titulación 	Tercero	Muríoz, R. C.|2011|Cómo elaborar y asesorar una investigación de tesis|2|Naucalpan de Juárez: Pearson Educación.	OBLIGATORIA	1	24839	1	asistenteGeologia	
Proyecto de Titulación 	Tercero	Naupas, P. H., Valdivia, D. M. R., Palacios, V. J. J., & Romero, D. H. E.|2018|Metodología  e la investigación: Cuantitativa-cualitativa y redacción de la tesis|0	COMPLEMENTARIA	0	0	0	asistenteGeologia	
Proyecto de Titulación 	Tercero	Fernández. S. R., & Fernández, C. C. B.L.M. P.|2010|Metodología de la investigación|0	COMPLEMENTARIA	18	25115	1	asistenteGeologia	
Práctica Laboral 	Tercero	Barbera, E.|2008|El estilo e-portafolio|Barcelona: UOC.	OBLIGATORIA	1	25975	1	asistenteGeologia	
0	0	Klenowski, V.|2014|Desarrollo de portafolios para el aprendizaje y la evaluación|Madrid: Narcea Edición.	OBLIGATORIA	1	22639	1	asistenteGeologia	
0	0	Valles, M. M. S.|2009|Técnicas cualitativae investigación social: Reflexión metodológica y práctica profesional|Madrid: Síntesis	COMPLEMENTARIA	8	14923	1	asistenteGeologia	
0	0	Adler, R. 8., Elrnhorst, J. M., Mascaró, S. P., & González, P. J. R.|2005|Comunicación organizacional: Principios y prácticas para negocios y profesiones|México: McGraw-Hill.	COMPLEMENTARIA	3	20977	1	asistenteGeologia	
Matemáticas I	Primer semestre	Lewin R., López A. . Martínez S., Rojas D., Zanocco P.|2014|Números. Colección ReFIP: Recursos para la formación de profesores de educación básica|Ediciones SM Chile	OBLIGATORIA	5	26133	1	basica	
Matemáticas I	Primer semestre	Chamorro M.|2005|Didáctica de la Matemática para Primaria|Madrid: Pearson	COMPLEMENTARIA	3	22504	1	basica	
Geometría	Primer Semestre	Reyes,C., Dissett, L.,Gormaz, R.,Geometría.|2014|Colección ReFIP: Recursos para la formación de profesores de educación básica.|Ediciones SM Chile	OBLIGATORIA	0	0	1	basica	
Geometría	Primer Semestre	Stanley Clemens, Phares O, Daffer y Thomas Vooney.|1998|Geometría|México, Addison Wesley	OBLIGATORIA	10	26549	1	basica	
Geometría	Primer Semestre	Moise E., Downs F.|1966|Geometría moderna|Reading Mass: Addison-Wesley Iberoamericana.	COMPLEMENTARIA	8	2494	1	basica	
Psicología del Desarrollo y el Aprendizaje	Primer Semestre	Gutierrez, F|1993|Orientacion y Desarrollo Afectivo|Coprim	OBLIGATORIA	2	2135	1	basica	
Psicología del Desarrollo y el Aprendizaje	Primer Semestre	Papalia, Diane|2009|Psicología del desarrollo, de la infancia a la adolescencia|Santa Fe de Bogotá, Mc Graw-Hill.	OBLIGATORIA	8	4748-23143	1	basica	
Psicología del Desarrollo y el Aprendizaje	Primer Semestre	Ruz, J.|2003ЭConvivencia escolar y calidad de educaciónЭMinisterio de educación	OBLIGATORIA	4	18517	1	basica	
Psicología del Desarrollo y el Aprendizaje	Primer Semestre	Sharp, Margaret|1978|Psicología del Aprendizaje Infantil|Kopetusz, Buenos Aires.	OBLIGATORIA	1	1933	1	basica	
Psicología del Desarrollo y el Aprendizaje	Primer Semestre	Travers, Robert|1976|Fundamentos del Aprendizaje|Santillana, Madrid.	OBLIGATORIA	3	1842	1	basica	
Psicología del Desarrollo y el Aprendizaje	Primer Semestre	Suarez, M|1998|Familia y valores. Escuela para padres, la hora del encuentro|Magisterio. Bogotá.	COMPLEMENTARIA	4	22613	1	basica	
Sociología Educacional	Primer Semestre	Gonzàlez-Anleo,Juan|1991|Para comprender la Sociología|Editorial Verbo Divino : Navarra. España.	OBLIGATORIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Biertedt, Robert|1963|The social order: an introduction to  To Sociology|MacGraw Hill Book Co. New York.	OBLIGATORIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	De Azevedo,Fernando|2013|Sociologìa de la Educaciòn|Fondo de Cultura Econòmica	OBLIGATORIA	6	21629	1	basica	
Sociología Educacional	Primer Semestre	Durkheim, Emile|2013|Educación y Sociologìa|Ediciones Penìnsula	OBLIGATORIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Banks, Olive|1983|Aspectos sociológicos de la educación|NARCEA S.A. DE Ediciones	COMPLEMENTARIA	1	20141	1	basica	
Sociología Educacional	Primer Semestre	Bonal, Xavier|1998|Sociología de la Educación|Paidos Espasa Libros,S.L.U.	COMPLEMENTARIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Bourdieu, P.|2003|Capital cultural, escuela y espacio social|Editorial Siglo XXI	COMPLEMENTARIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Bourdieu ,P y Passeron, J.C.|2003|Los Herederos: los estudiantes y la cultura|Editorial Siglo XXI, Buenos Aires.	COMPLEMENTARIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Bunge, Mario|1993|Sociología de la Ciencia|Editorial Siglo XXI	COMPLEMENTARIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Bunge, Mario|1992|La ciencia, su método y su filosofìa|Editorial Siglo XXI	COMPLEMENTARIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Chinoy , E.|1974|Introducción a la Sociología|Paidos	COMPLEMENTARIA	19	2080	1	basica	
Sociología Educacional	Primer Semestre	Corcuff, Philippe|2014|Las Nuevas Sociologías. Principales corrientes y debates|Siglo veintiuno editores	COMPLEMENTARIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Durkheim, Emile|1997|La Educación Moral|Losada	COMPLEMENTARIA	1	10655	1	basica	
Sociología Educacional	Primer Semestre	Durkheim, Emile|2006|Las reglas del método sociológico|Centro Editor de Cultura	COMPLEMENTARIA	1	10655	1	basica	
Sociología Educacional	Primer Semestre	Garretón, Manuel Antonio|2000|La sociedad en que vivi(re)mos. Introducción sociológica al cambio de siglo|LOM Ediciones	COMPLEMENTARIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	González-Anleo, Juan|1991|Para comprender la Sociología|Verbo Divino	COMPLEMENTARIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Moreno B. Ernesto|1989]Manual de Introducción a la Sociología]C.P.U.	COMPLEMENTARIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Tirado Benedi, Domingo]1967]Sociologìa de la Educaciòn]Fernández Editopress, S.A.	COMPLEMENTARIA	0	0	1	basica	
Sociología Educacional	Primer Semestre	Wrigth Mills, Charles]1986]La imaginación sociológica]Fondo de cultura económica	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Briones, G.|1999|Filosofía y teorías de las Ciencias Sociales|Dolmen Ediciones	OBLIGATORIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Hessen, J.|1991|Teorìa del conocimiento|Colecciòn Austral	OBLIGATORIA	5	19460-4867	1	basica	
Filosofía de la Educación	Primer Semestre	Peters , R.S.|1979|La Filosofía de la Educación|Fondo de Cultura Económica	OBLIGATORIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Morin, Edgar|2016|Los siete saberes necesarios para la educación del futuro|Paidos, Buenos Aires	OBLIGATORIA	6	21720-26792	1	basica	
Filosofía de la Educación	Primer Semestre	Althusser,Louis|1974|La Filosofía como arma de la Revolución|Siglo XXI Editores	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Apple,M.|1986|Ideología y Curriculum|Editorial Akal	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Bourdieu, P.|2003|Capital cultural, escuela y espacio social|Editorial Siglo XXI	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	-Brugger, W.|1995|Diccionario de Filosofía|Editorial Herder	COMPLEMENTARIA	1	10203	1	basica	
Filosofía de la Educación	Primer Semestre	Cerutti G.,Horacio|1993|Filosofía de la Educación. Hacia una Pedagogía para América Latina|Universidad Nacional Autónoma de México	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Cirigliano, G.|1990|Filosofìa de la Educación|Editorial Humanitas	COMPLEMENTARIA	4	1706	1	basica	
Filosofía de la Educación	Primer Semestre	Durkheim , E.|0|Sociología y Filosofía|Zigzag	COMPLEMENTARIA	1	1382	1	basica	
Filosofía de la Educación	Primer Semestre	Ferrater Mora, J.|1994|Diccionario de Filosofía|Ariel	COMPLEMENTARIA	4	21947	1	basica	
Filosofía de la Educación	Primer Semestre	Freire, Paulo|2015|Pedagogía de los sueños posibles|Siglo XXI	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Giannini, H.|1979|Esbozo para una historia de la Filosofía|Dionysios	COMPLEMENTARIA	1	5074	1	basica	
Filosofía de la Educación	Primer Semestre	González R.,A.|2016|¿Por qué es científica la ciencia?|Impresia Ibérica|	COMPLEMENTARIA	1	5074	1	basica	
Filosofía de la Educación	Primer Semestre	Fromm, E.|1965|El miedo a la libertad.|Paidos	COMPLEMENTARIA	1	0	1	basica	
Filosofía de la Educación	Primer Semestre	Hegel, G.|2009|Introducción a la historia de la Filosofía|Gradifco	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Jasper, K.|1970|La Filosofía|Fondo de cultura económica|0	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Maritain, Jacques|1950|Introducciòn a la Filosofìa. Biblioteca Argentina de Filosofìa|Club de Lectores	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Munizaga A.,R|0|Algunos temas de la Filosofía Educacional de don Valentin Letelier|Universitaria	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Pérez,H.C.|2004|Qué es la Filosofía de la Educación|Trillas	COMPLEMENTARIA	0	0	1	basica	
Filosofía de la Educación	Primer Semestre	Peters, R.S.|1969|El concepto de Educación|Paidos	COMPLEMENTARIA	9	11094	1	basica	
Filosofía de la Educación	Primer Semestre	Politzer,G.|2013|Principios elementales de la Filosofía|Brontes, S.L	COMPLEMENTARIA	1	19516	1	basica	
Filosofía de la Educación	Primer Semestre	Savater, F.|2000|Ética para Amador|Planeta,S.A.	COMPLEMENTARIA	1	10964	1	basica	
Filosofía de la Educación	Primer Semestre	Weber, M.|2012|La ética protestante y el espíritu del capitalismo|Brontes	COMPLEMENTARIA	0	0	1	basica	
Comprensión Lectora	Primer Semestre	Arredondo,Marcial|2014|Método de Comprensión Lectora|Catalonia Ltda	COMPLEMENTARIA	0	0	1	basica	
Electivo I “La naturaleza al servicio de la creatividad plástica”	Primer Semestre	Comella, A|2000|Acuarelas|Parramón.	OBLIGATORIA	3	15620	1	basica	
Electivo I “La naturaleza al servicio de la creatividad plástica”	Primer Semestre	Comamalas, J.|1998|Pintando a la acuarela|Barcelona: CEAC	OBLIGATORIA	1	14513	1	basica	
Electivo I “La naturaleza al servicio de la creatividad plástica”	Primer Semestre	Gombrich, E, Rafael Santos Torroella, Javier Seto|1992|Historia del arte|Alianza.	OBLIGATORIA	1	5562	1	basica	
Electivo I “La naturaleza al servicio de la creatividad plástica”	Primer Semestre	Wolf, Rachel|1990|Curso básico de técnicas de dibujo y pintura|Idea Books	OBLIGATORIA	6	14792	1	basica	
Electivo I “La naturaleza al servicio de la creatividad plástica”	Primer Semestre	Parramon|1998|Ejercicios Parramon|Parramon	COMPLEMENTARIA	4	12228	1	basica	
Elec.I. Taller de Impostación y Cuidado de la Voz	Primer Semestre	Ander-Egg Ezequiel. Aguilar Idáñez María José|1994|Cómo aprender a hablar en público|Magisterio del Río de la Plata	OBLIGATORIA	1	10598	1	basica	
Elec.I. Taller de Impostación y Cuidado de la Voz	Primer Semestre	Barmat de Miles, Alicia B., Ramos, Laura.|1999|Música para fonoaudiólogos|EUDEBA	NO INDICA	1	16247	1	basica	
Elec.I. Taller de Impostación y Cuidado de la Voz	Primer Semestre	Zuccherini Renzo|1992|Como educar la comunicación oral|Ceac	NO INDICA	1	11915	1	basica	
Elec.I. Taller de Impostación y Cuidado de la Voz	Primer Semestre	de Mena González, Ana|1996|Educación de la Voz: Principios fundamentales de Ortofonía|Aljibe	NO INDICA	1	14003	1	basica	
Electivo I: Taller de Geogebra	Primer Semestre	Reyes,C., Dissett, L.,Gormaz, R.,Geometría. Colección ReFIP|2014|Recursos para la formación de profesores de educación básica|SM Chile	OBLIGATORIA	5	26162	1	basica	
Electivo I: Taller de Geogebra	Primer Semestre	Stanley Clemens, Phares O. Daffer y Thomas Vooney|1998|Geometría|Addison Wesley	OBLIGATORIA	0	0	1	basica	
Elec. I: Taller de Geogebra	Primer Semestre	Reyes,C., Dissett, L.,Gormaz, R.|2014|Geometría Colección ReFIP: Recursos para la formación de profesores de educación básica|SM Chile	OBLIGATORIA	5	26162	1	basica	
Elec. I: Taller de Geogebra	Primer Semestre	Stanley Clemens, Phares O'Daffer y Thomas Vooney|1998|Geometría|Addison Wesley	OBLIGATORIA	0	0	1	basica	
Didáctica de la Geometría	Segundo Semestre	Cofré,A.,&Tapia, L.|1988|Cómo desarrollar el pensamiento lógico matemático|Universitaria	OBLIGATORIA	0	0	1	basica	
Didáctica de la Geometría	Segundo Semestre	Azcárate, et al|2008|Didáctica de las Matemáticas para Maestros de Educación Primaria|Síntesis	OBLIGATORIA	3	25976	1	basica	
Didáctica de la Geometría	Segundo Semestre	Chamorro M.|2005|Didáctica de la Matemática para Primaria|Pearson	OBLIGATORIA	3	22504	1	basica	
Didáctica de la Geometría	Segundo Semestre	Rico, L., Segovia, I.|2011|Matemáticas para maestros de Educación Primaria|Pirámides	OBLIGATORIA	0	0	1	basica	
Didáctica de la Geometría	Segundo Semestre	Lerner, D. et al|2011|El lugar de los problemas en la clase de Matemática|Novedades Educativas.	COMPLEMENTARIA	3	25925	1	basica	
Didáctica de la Geometría	Segundo Semestre	Martínez, P., Rico, L.|0|Enseñanza y aprendizaje de las matemáticas en Educación Primaria|0	COMPLEMENTARIA	4	26901	1	basica	
Didáctica de la Geometría	Segundo Semestre	Riveros, M; Zanocco, P.|1992|Geometría: aprendizaje y juego|Santiago: Universidad Católica de Chile	COMPLEMENTARIA	1	5272	1	basica	
Taller Portafolio I	Segundo Semestre	Gallego, R.|1998|Discurso constructivista sobre las tecnologías|Cooperativa Editorial Magisterio  Bogotá.	OBLIGATORIA	2	20957-12519	1	basica	
Taller Portafolio I	Segundo Semestre	Tobon, S.|2006|Competencias en la educación superior: Políticas hacia la calidad|Ecoe Ediciones  Bogotá	OBLIGATORIA	1	23821	1	basica	
Taller Portafolio I	Segundo Semestre	Antunes, C.|2006|Cómo desarrollar las competencias en clase|Editorial Sb, reimp. Argentina	OBLIGATORIA	1	21636	1	basica	
Taller Portafolio I	SegundoSemestre	García, Ana & otros|2007|Aprendizaje basado en competencias: una propuesta para la evaluación de las competencias|Ediciones Mensajero : Universidad de Deusto, Bilbao	COMPLEMENTARIA	1	20869	1	basica	
Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre	Gessel, Arnold.|1971|El adolescente de 10 a 16 años|Paidos, buenos aires.	OBLIGATORIA	1	4717	1	basica	
Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre	Gutiérrez, F|1993|Orientación y Desarrollo Afectivo|Coprim. Chile.	OBLIGATORIA	2	2135	1	basica	
Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre	Papalia, Diane|2009|Psicologia del desarrollo, de la infancia a la adolescencia|Santa Fe de Bogotá, Mc Graw-Hill.	OBLIGATORIA	8	4748-23143	1	basica	
Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre	Ruz, J.|2003|Convivencia escolar y calidad de educación|Ministerio de educación. Chile	OBLIGATORIA	4	18517	1	basica	
Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre	Sharp, Margaret|1978|Psicología del Aprendizaje Infantil|Kopetusz, Buenos Aires.	OBLIGATORIA	1	1933	1	basica	
Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre	Toledo, Virginia|1998|Adolescencia tiempo de decisiones. Manual para trabajar con adolescentes|Mediterráneo. Santiago, chile.	OBLIGATORIA	1	11571	1	basica	
Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre	Travers, Robert|1976|Fundamentos del Aprendizaje|Edición Abierta, Santillana, Madrid.	OBLIGATORIA	3	1842	1	basica	
Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre	Suarez, M,|1998|Familia y valores. Escuela para padres, la hora del encuentro|Editorial Magisterio. Bogotá.	COMPLEMENTARIA	4	22613	1	basica	
Didáctica de la Matemática I	Segundo Semestre	Cofré,A.,&Tapia, L.|1988|Cómo desarrollar el pensamiento lógico matemático|Santiago Chile: Universitaria	OBLIGATORIA	1	11252	1	basica	
Didáctica de la Matemática I	Segundo Semestre	Aharoni, Ron.|2012|Aritmética para padres y madres: Un libro para adultos sobre la matemática escolar|Santiago, Chile : Academia Chilena de Ciencias. Universitaria.	OBLIGATORIA	20	26572	1	basica	
Didáctica de la Matemática I	Segundo Semestre	Castro, Enrique|2008|Didáctica de la matemática en la educación primaria|Madrid : Síntesis	OBLIGATORIA	3	25976	1	basica	
